"range","area","pt","brte","nsamp","elev","pgraze","tburn","tburn2","pgrassf","sppr","wtpr","propwtr","hillshade","medwtpcp","medsppcp","medpropwtr","range_id","area_id","point_id","obs_id"
"Shoshone","Underdown","Mid.Burned.M.1",15,30,0.478348929968706,-2.63827469006023,-0.852081417871538,0.726042742681971,1.33248834861421,-0.157035816368362,0.870239758134903,0.773773825508446,-0.409032456663478,0.534905517669694,0.36889246147272,-1.46192767812672,2,4,58,37
"Shoshone","Underdown","Mid.Burned.M.2",8,30,0.526517898066905,-2.63827469006023,-0.852081417871538,0.726042742681971,1.33248834861421,-0.157035816368362,0.870239758134903,0.773773825508446,-0.175729675493877,0.534905517669694,0.36889246147272,-1.46192767812672,2,4,59,38
"Shoshone","Underdown","Mid.Burned.M.3",14,30,0.50787184589986,-2.63827469006023,-0.852081417871538,0.726042742681971,1.58633207504417,-0.157035816368362,0.870239758134903,0.773773825508446,-0.292381066078677,0.534905517669694,0.36889246147272,-1.46192767812672,2,4,60,39
"Toiyabe","Birch","BI0B1",13,31,-2.07538329807603,0.565539673868771,-1.3862477263451,1.92168275879696,0.353376832384355,-1.11517278670478,-0.555312993747172,0.82495178116068,0.174224496260526,-1.25741718428359,-1.24614077478811,0.74604731525547,3,1,1,40
"Toiyabe","Birch","BI0B2",10,31,-1.91999953001733,0.565539673868771,-1.3862477263451,1.92168275879696,1.25996156963422,-1.11517278670478,-0.555312993747172,0.82495178116068,0.115898800968125,-1.25741718428359,-1.24614077478811,0.74604731525547,3,1,2,41
"Toiyabe","Birch","BI0B3",18,31,-1.85007683439091,0.565539673868771,-1.3862477263451,1.92168275879696,0.53469377983433,-1.11517278670478,-0.555312993747172,0.82495178116068,0.290875886845326,-1.25741718428359,-1.24614077478811,0.74604731525547,3,1,3,42
"Toiyabe","Birch","BI0B4",17,31,-1.60923199389993,0.565539673868771,-1.3862477263451,1.92168275879696,0.172059884934384,-1.11517278670478,-0.555312993747172,0.82495178116068,1.39906409740093,-1.25741718428359,-1.24614077478811,0.74604731525547,3,1,4,43
"Toiyabe","Grass Springs","GS01",15,31,0.0922202663428376,-0.502398446372958,-1.11916457210832,1.2525293394624,-0.371890957415537,-0.920330494821417,-0.17871636149226,0.881481695846372,-1.16726649546468,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,27,44
"Toiyabe","Grass Springs","GS02",0,31,-0.257393211789237,-0.502398446372958,-1.11916457210832,1.2525293394624,1.62259546453417,-0.920330494821417,-0.17871636149226,0.881481695846372,-1.10894080017228,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,28,45
"Toiyabe","Grass Springs","GS03",0,31,-0.638083443533053,-0.502398446372958,-1.11916457210832,1.2525293394624,-0.734524852315486,-0.920330494821417,-0.17871636149226,0.881481695846372,1.51571548798573,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,29,46
"Toiyabe","Grass Springs","GS04",2,31,-0.684698573950663,-0.502398446372958,-1.11916457210832,1.2525293394624,-0.734524852315486,-0.920330494821417,-0.17871636149226,0.881481695846372,0.990784230354131,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,30,47
"Toiyabe","Grass Springs","GS05",7,31,-0.622545066727183,-0.502398446372958,-1.11916457210832,1.2525293394624,0.353376832384355,-0.920330494821417,-0.17871636149226,0.881481695846372,0.349201582137727,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,31,48
"Toiyabe","Grass Springs","GS06",9,31,-0.459392110265548,-0.502398446372958,-1.11916457210832,1.2525293394624,0.7160107272843,-0.920330494821417,-0.17871636149226,0.881481695846372,0.115898800968125,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,32,49
"Toiyabe","Grass Springs","GS07",24,31,-0.171932139356952,-0.502398446372958,-1.11916457210832,1.2525293394624,-0.553207904865511,-0.920330494821417,-0.17871636149226,0.881481695846372,-0.75898662841788,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,33,50
"Toiyabe","Grass Springs","GS08",18,31,-0.296239153803912,-0.502398446372958,-1.11916457210832,1.2525293394624,0.172059884934384,-0.920330494821417,-0.17871636149226,0.881481695846372,-2.50875748718989,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,34,51
"Toiyabe","Grass Springs","GS09",24,31,-0.692467762353598,-0.502398446372958,-1.11916457210832,1.2525293394624,-1.2784756946654,-0.920330494821417,-0.17871636149226,0.881481695846372,0.232550191552926,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,35,52
"Toiyabe","Grass Springs","GS10",5,31,-0.816774776800558,-0.502398446372958,-1.11916457210832,1.2525293394624,-0.190574009965566,-0.920330494821417,-0.17871636149226,0.881481695846372,0.174224496260526,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,36,53
"Shoshone","Underdown","UN0B1",16,31,-0.653621820338923,0.565539673868771,-0.852081417871538,0.726042742681971,0.7160107272843,-1.26130450561729,-0.931909626002084,0.645344762949529,-1.16726649546468,-2.60756611230867,-1.24614077478811,-0.972706106869388,2,4,64,54
"Shoshone","Underdown","UN0B2",8,31,-0.296239153803912,0.565539673868771,-0.852081417871538,0.726042742681971,1.4412785170842,-0.847264635365158,0.0230318343585853,0.94317475449377,-0.70066093312548,0.816025812326344,0.596663009169934,1.13462850469514,2,4,65,55
"Shoshone","Underdown","UN0B3",15,31,-0.249624023386302,0.565539673868771,-0.852081417871538,0.726042742681971,-0.371890957415537,-0.847264635365158,0.0230318343585853,0.94317475449377,-0.875638019002681,0.816025812326344,0.596663009169934,1.13462850469514,2,4,66,56
"Shoshone","Underdown","UN0B4",18,31,-0.234085646580432,0.565539673868771,-0.852081417871538,0.726042742681971,0.172059884934384,-0.847264635365158,0.0230318343585853,0.94317475449377,0.174224496260526,0.816025812326344,0.596663009169934,1.13462850469514,2,4,67,57
"Shoshone","Underdown","UN0B5",14,31,0.496218063295458,0.565539673868771,-0.852081417871538,0.726042742681971,1.62259546453417,-0.847264635365158,0.0230318343585853,0.94317475449377,-0.292381066078677,0.816025812326344,0.596663009169934,1.13462850469514,2,4,68,58
"Shoshone","Underdown","UN0B6",2,31,0.604986700936548,0.565539673868771,-0.852081417871538,0.726042742681971,1.62259546453417,-0.847264635365158,0.0230318343585853,0.94317475449377,-0.584009542540679,0.816025812326344,0.596663009169934,1.13462850469514,2,4,69,59
"Shoshone","Underdown","UN0B7",1,31,0.713755338577638,0.565539673868771,-0.852081417871538,0.726042742681971,1.25996156963422,-0.847264635365158,0.0230318343585853,0.94317475449377,-0.000752589616675449,0.816025812326344,0.596663009169934,1.13462850469514,2,4,70,60
"Toiyabe","Wall","WA0B1",27,31,0.0533743243281626,0.565539673868771,0.216251199075588,0.0467645811016294,-1.45979264211538,-1.09081750021936,-0.541863114023782,0.800038549602359,0.640830058599729,-1.20919757971127,0.301814403736648,-0.569860460177314,3,5,77,61
"Toiyabe","Wall","WA0B2",30,31,0.348603483639693,0.565539673868771,0.216251199075588,0.0467645811016294,-0.734524852315486,-0.67677762996722,0.130630872145703,0.818618505084278,-1.80884914368109,1.20178264890494,1.8497695822614,-0.61521380665096,3,5,78,62
"Toiyabe","Wall","WA0B3",27,31,0.465141309683718,0.565539673868771,0.216251199075588,0.0467645811016294,-1.45979264211538,-0.67677762996722,0.130630872145703,0.818618505084278,1.45738979269333,1.20178264890494,1.8497695822614,-0.61521380665096,3,5,79,63
"Toiyabe","Wall","WA0B4",25,30,0.744832092189378,0.565539673868771,0.216251199075588,0.0467645811016294,-0.553207904865511,-0.67677762996722,0.130630872145703,0.818618505084278,1.92399535503254,1.20178264890494,1.8497695822614,-0.61521380665096,3,5,80,64
"Toiyabe","Wall","WA0B5",24,31,0.775908845801118,0.565539673868771,0.216251199075588,0.0467645811016294,-1.2784756946654,-0.67677762996722,0.130630872145703,0.818618505084278,0.757481449184529,1.20178264890494,1.8497695822614,-0.61521380665096,3,5,81,65
"Toiyabe","Wall","WA0B6",25,31,1.19544501955961,0.565539673868771,0.216251199075588,0.0467645811016294,-0.915841799765457,-0.67677762996722,0.130630872145703,0.818618505084278,-0.75898662841788,1.20178264890494,1.8497695822614,-0.61521380665096,3,5,82,66
"Toiyabe","Wall","WA0B7",27,31,1.59167362810929,0.565539673868771,0.216251199075588,0.0467645811016294,-1.45979264211538,-0.67677762996722,0.130630872145703,0.818618505084278,-0.350706761371078,1.20178264890494,1.8497695822614,-0.61521380665096,3,5,83,67
"Toiyabe","Birch","BI0B1",27,31,-2.07538329807603,-0.235413917113479,-1.11916457210832,1.2525293394624,0.172059884934384,0.857605418614225,-0.555312993747172,-1.32764806295722,0.174224496260526,-1.25741718428359,-1.24614077478811,0.74604731525547,3,1,1,68
"Toiyabe","Birch","BI0B2",22,31,-1.91999953001733,-0.235413917113479,-1.11916457210832,1.2525293394624,1.62259546453417,0.857605418614225,-0.555312993747172,-1.32764806295722,0.115898800968125,-1.25741718428359,-1.24614077478811,0.74604731525547,3,1,2,69
"Toiyabe","Birch","BI0B3",26,31,-1.85007683439091,-0.235413917113479,-1.11916457210832,1.2525293394624,-0.371890957415537,0.857605418614225,-0.555312993747172,-1.32764806295722,0.290875886845326,-1.25741718428359,-1.24614077478811,0.74604731525547,3,1,3,70
"Toiyabe","Birch","BI0B4",11,23,-1.60923199389993,-0.235413917113479,-1.11916457210832,1.2525293394624,0.00469039498056234,0.857605418614225,-0.555312993747172,-1.32764806295722,1.39906409740093,-1.25741718428359,-1.24614077478811,0.74604731525547,3,1,4,71
"Toiyabe","Grass Springs","GS01",20,31,0.0922202663428376,-0.235413917113479,-0.852081417871538,0.726042742681971,0.172059884934384,1.12551356995384,-0.19216624121565,-1.08910072376401,-1.16726649546468,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,27,72
"Toiyabe","Grass Springs","GS02",8,31,-0.257393211789237,-0.235413917113479,-0.852081417871538,0.726042742681971,0.897327674734275,1.12551356995384,-0.19216624121565,-1.08910072376401,-1.10894080017228,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,28,73
"Toiyabe","Grass Springs","GS03",1,31,-0.638083443533053,-0.235413917113479,-0.852081417871538,0.726042742681971,-0.190574009965566,1.12551356995384,-0.19216624121565,-1.08910072376401,1.51571548798573,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,29,74
"Toiyabe","Grass Springs","GS04",5,31,-0.684698573950663,-0.235413917113479,-0.852081417871538,0.726042742681971,-0.734524852315486,1.12551356995384,-0.19216624121565,-1.08910072376401,0.990784230354131,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,30,75
"Toiyabe","Grass Springs","GS05",13,31,-0.622545066727183,-0.235413917113479,-0.852081417871538,0.726042742681971,0.353376832384355,1.12551356995384,-0.19216624121565,-1.08910072376401,0.349201582137727,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,31,76
"Toiyabe","Grass Springs","GS06",18,31,-0.459392110265548,-0.235413917113479,-0.852081417871538,0.726042742681971,0.353376832384355,1.12551356995384,-0.19216624121565,-1.08910072376401,0.115898800968125,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,32,77
"Toiyabe","Grass Springs","GS07",28,31,-0.171932139356952,-0.235413917113479,-0.852081417871538,0.726042742681971,-1.09715874721543,1.12551356995384,-0.19216624121565,-1.08910072376401,-0.75898662841788,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,33,78
"Toiyabe","Grass Springs","GS08",22,31,-0.296239153803912,-0.235413917113479,-0.852081417871538,0.726042742681971,0.353376832384355,1.12551356995384,-0.19216624121565,-1.08910072376401,-2.50875748718989,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,34,79
"Toiyabe","Grass Springs","GS09",30,31,-0.692467762353598,-0.235413917113479,-0.852081417871538,0.726042742681971,-1.09715874721543,1.12551356995384,-0.19216624121565,-1.08910072376401,0.232550191552926,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,35,80
"Toiyabe","Grass Springs","GS10",11,31,-0.816774776800558,-0.235413917113479,-0.852081417871538,0.726042742681971,0.353376832384355,1.12551356995384,-0.19216624121565,-1.08910072376401,0.174224496260526,0.0686219414553209,0.154390101020004,0.512536421429782,3,3,36,81
"Shoshone","Underdown","UN02.2",16,31,-0.156393762551082,0.565539673868771,0.216251199075588,0.0467645811016294,1.07864462218425,1.71004044560392,0.0230318343585853,-1.23821657601816,0.990784230354131,-0.29302509283711,0.338670479415808,0.819442334694072,2,4,61,82
"Shoshone","Underdown","UN03.1",16,31,0.309757541625018,0.565539673868771,0.216251199075588,0.0467645811016294,1.07864462218425,1.71004044560392,0.0230318343585853,-1.23821657601816,0.582504363307328,-0.29302509283711,0.338670479415808,0.819442334694072,2,4,62,83
"Shoshone","Underdown","UN03.2",18,31,0.612755889339483,0.565539673868771,-0.584998263634757,0.34222296845568,0.7160107272843,1.71004044560392,0.0230318343585853,-1.23821657601816,0.407527277430127,-0.29302509283711,0.338670479415808,0.819442334694072,2,4,63,84
"Shoshone","Underdown","UN0B1",18,31,-0.653621820338923,0.565539673868771,-0.584998263634757,0.34222296845568,-0.371890957415537,0.273078542964151,-1.02605878406581,-1.55646346707575,-1.16726649546468,-2.60756611230867,-1.24614077478811,-0.972706106869388,2,4,64,85
"Shoshone","Underdown","UN0B2",17,31,-0.296239153803912,0.565539673868771,-0.584998263634757,0.34222296845568,-0.734524852315486,1.71004044560392,0.0230318343585853,-1.23821657601816,-0.70066093312548,0.816025812326344,0.596663009169934,1.13462850469514,2,4,65,86
"Shoshone","Underdown","UN0B3",22,31,-0.249624023386302,0.565539673868771,-0.584998263634757,0.34222296845568,-0.371890957415537,1.71004044560392,0.0230318343585853,-1.23821657601816,-0.875638019002681,0.816025812326344,0.596663009169934,1.13462850469514,2,4,66,87
"Shoshone","Underdown","UN0B4",23,31,-0.234085646580432,0.565539673868771,-0.584998263634757,0.34222296845568,0.172059884934384,1.71004044560392,0.0230318343585853,-1.23821657601816,0.174224496260526,0.816025812326344,0.596663009169934,1.13462850469514,2,4,67,88
"Shoshone","Underdown","UN0B5",23,31,0.496218063295458,0.565539673868771,-0.584998263634757,0.34222296845568,1.25996156963422,1.71004044560392,0.0230318343585853,-1.23821657601816,-0.292381066078677,0.816025812326344,0.596663009169934,1.13462850469514,2,4,68,89
"Shoshone","Underdown","UN0B6",1,31,0.604986700936548,0.565539673868771,-0.584998263634757,0.34222296845568,1.4412785170842,1.71004044560392,0.0230318343585853,-1.23821657601816,-0.584009542540679,0.816025812326344,0.596663009169934,1.13462850469514,2,4,69,90
"Shoshone","Underdown","UN0B7",3,31,0.713755338577638,0.565539673868771,-0.584998263634757,0.34222296845568,0.53469377983433,1.71004044560392,0.0230318343585853,-1.23821657601816,-0.000752589616675449,0.816025812326344,0.596663009169934,1.13462850469514,2,4,70,91
"Toiyabe","Wall","WA03.2",24,31,0.263142411207408,0.565539673868771,0.483334353312369,0.233612097091886,1.25996156963422,1.05244771049758,-0.474613715406834,-1.36624110744441,1.63236687857053,-1.86016224143764,-0.214170655771604,-0.865504938358246,3,5,72,92
"Toiyabe","Wall","WA04.2",17,31,1.05559962830678,0.565539673868771,0.483334353312369,0.233612097091886,0.53469377983433,2.22150146179773,0.224780030209431,-1.33014604247401,-0.234055370786277,-0.485903511126406,1.8497695822614,-0.61521380665096,3,5,73,93
"Toiyabe","Wall","WA05.1",29,31,1.46736661366233,0.565539673868771,0.483334353312369,0.233612097091886,0.53469377983433,2.22150146179773,0.224780030209431,-1.33014604247401,-0.584009542540679,0.0927317437414829,1.37064059843231,-1.28007351393084,3,5,74,94
"Toiyabe","Wall","WA05.2",22,31,1.91797954103256,0.565539673868771,0.483334353312369,0.233612097091886,0.172059884934384,2.22150146179773,0.224780030209431,-1.33014604247401,1.16576131623133,-0.485903511126406,1.8497695822614,-0.61521380665096,3,5,75,95
"Toiyabe","Wall","WA06.1",25,31,1.84805684540615,0.565539673868771,0.483334353312369,0.233612097091886,-0.553207904865511,2.22150146179773,0.224780030209431,-1.33014604247401,1.98232105032494,0.0927317437414829,1.37064059843231,-1.28007351393084,3,5,76,96
"Toiyabe","Wall","WA0B1",29,31,0.0533743243281626,0.565539673868771,0.483334353312369,0.233612097091886,-1.2784756946654,1.05244771049758,-0.474613715406834,-1.36624110744441,0.640830058599729,-1.20919757971127,0.301814403736648,-0.569860460177314,3,5,77,97
"Toiyabe","Wall","WA0B2",29,31,0.348603483639693,0.565539673868771,0.483334353312369,0.233612097091886,-1.09715874721543,2.22150146179773,0.224780030209431,-1.33014604247401,-1.80884914368109,1.20178264890494,1.8497695822614,-0.61521380665096,3,5,78,98
"Toiyabe","Wall","WA0B3",26,31,0.465141309683718,0.565539673868771,0.483334353312369,0.233612097091886,-1.2784756946654,2.22150146179773,0.224780030209431,-1.33014604247401,1.45738979269333,1.20178264890494,1.8497695822614,-0.61521380665096,3,5,79,99
"Toiyabe","Wall","WA0B4",21,31,0.744832092189378,0.565539673868771,0.483334353312369,0.233612097091886,-1.2784756946654,2.22150146179773,0.224780030209431,-1.33014604247401,1.92399535503254,1.20178264890494,1.8497695822614,-0.61521380665096,3,5,80,100
"Toiyabe","Wall","WA0B5",28,31,0.775908845801118,0.565539673868771,0.483334353312369,0.233612097091886,0.172059884934384,2.22150146179773,0.224780030209431,-1.33014604247401,0.757481449184529,1.20178264890494,1.8497695822614,-0.61521380665096,3,5,81,101
"Toiyabe","Wall","WA0B6",22,31,1.19544501955961,0.565539673868771,0.483334353312369,0.233612097091886,-1.45979264211538,2.22150146179773,0.224780030209431,-1.33014604247401,-0.75898662841788,1.20178264890494,1.8497695822614,-0.61521380665096,3,5,82,102
"Toiyabe","Wall","WA0B7",28,31,1.59167362810929,0.565539673868771,0.483334353312369,0.233612097091886,-0.734524852315486,2.22150146179773,0.224780030209431,-1.33014604247401,-0.350706761371078,1.20178264890494,1.8497695822614,-0.61521380665096,3,5,83,103
"Toiyabe","Birch","BI0B1",30,31,-2.07538329807603,0.0315706121459994,-0.584998263634757,0.34222296845568,0.7160107272843,0.0538809645953732,0.830024617761968,0.571681055019611,0.174224496260526,-1.25741718428359,-1.24614077478811,0.74604731525547,3,1,1,104
"Toiyabe","Birch","BI0B2",29,31,-1.91999953001733,0.0315706121459994,-0.584998263634757,0.34222296845568,0.53469377983433,0.0538809645953732,0.830024617761968,0.571681055019611,0.115898800968125,-1.25741718428359,-1.24614077478811,0.74604731525547,3,1,2,105
