"range","area","pt","yr","brte","nsamp","mtype","elev","burn","graze","pgraze","igrassf","tburn","pgrassf","sppr","wtpr"
"Toquima","Moores West","MW05.2",2013,1,31,1,2506,0,1,1,NA,NA,0.285714285714286,49,133
"Toquima","Northumberland East","NE01.1",2013,0,31,1,2276,0,1,1,NA,NA,0,56,153
"Toquima","Northumberland East","NE01.2",2013,0,31,1,2291,0,1,1,NA,NA,0,56,153
"Toquima","Northumberland East","NE02.1",2013,0,31,1,2358,0,1,1,NA,NA,0,54,147
"Toquima","Northumberland East","NE02.2",2013,1,31,1,2393,0,1,1,NA,NA,0.238095238095238,54,147
"Toquima","Northumberland East","NE03.1",2013,3,31,1,2474,0,1,1,NA,NA,0.476190476190476,70,201
"Toquima","Northumberland East","NE03.2",2013,0,31,1,2522,0,1,1,NA,NA,0.333333333333333,70,201
"Toquima","Northumberland East","NE04.1",2013,0,31,1,2589,0,1,1,NA,NA,0.0476190476190476,70,201
"Toquima","Northumberland East","NE04.2",2013,0,31,1,2614,0,1,1,NA,NA,0.238095238095238,70,201
"Toquima","Northumberland East","NE05.1",2013,0,31,1,2670,0,1,1,NA,NA,0.523809523809524,70,201
"Toquima","Northumberland East","NE05.2",2013,0,31,1,2714,0,1,1,NA,NA,0.476190476190476,70,201
"Toquima","Northumberland West","NW01.1",2013,3,31,1,2126,0,1,1,NA,NA,0.238095238095238,35,93
"Toquima","Northumberland West","NW01.2",2013,5,31,1,2183,0,1,1,NA,NA,0.238095238095238,51,140
"Toquima","Northumberland West","NW02.1",2013,1,31,1,2217,0,1,1,NA,NA,0.238095238095238,51,140
"Toquima","Northumberland West","NW02.2",2013,0,31,1,2295,0,1,1,NA,NA,0.285714285714286,51,140
"Toquima","Northumberland West","NW03.1",2013,0,31,1,2337,0,1,1,NA,NA,0.238095238095238,61,172
"Toquima","Northumberland West","NW03.2",2013,0,31,1,2414,0,1,1,NA,NA,0.0952380952380952,61,172
"Toquima","Northumberland West","NW04.1",2013,0,31,1,2446,0,1,1,NA,NA,0.333333333333333,61,172
"Toquima","Northumberland West","NW04.2",2013,1,24,1,2519,0,1,1,NA,NA,0,61,172
"Toquima","Northumberland West","NW05.1",2013,0,31,1,2550,0,1,1,NA,NA,0.0476190476190476,61,172
"Toquima","Northumberland West","NW06.1",2013,0,31,1,2611,0,1,1,NA,NA,0.428571428571429,70,201
"Toquima","Northumberland West","NW06.2",2013,1,31,1,2687,0,1,1,NA,NA,0.523809523809524,70,201
"Toiyabe","Ophir","OP01.1",2013,0,31,1,1969,0,0,0,NA,NA,0.285714285714286,31,82
"Toiyabe","Ophir","OP01.2",2013,0,31,1,2033,0,0,0,NA,NA,0.142857142857143,31,82
"Toiyabe","Ophir","OP02.1",2013,1,31,1,2093,0,0,0,NA,NA,0.0952380952380952,31,82
"Toiyabe","Ophir","OP02.2",2013,0,31,1,2167,0,0,0,NA,NA,0.0952380952380952,31,82
"Toiyabe","Ophir","OP03.1",2013,3,31,1,2248,0,0,0,NA,NA,0.0476190476190476,31,82
"Toiyabe","Ophir","OP03.2",2013,0,31,1,2278,0,0,0,NA,NA,0.380952380952381,31,82
"Toiyabe","Ophir","OP04.1",2013,7,31,1,2368,0,0,0,NA,NA,0.142857142857143,71,200
"Toiyabe","Ophir","OP05.1",2013,3,31,1,2415,0,0,0,NA,NA,0.333333333333333,71,200
"Toiyabe","Ophir","OP05.2",2013,0,31,1,2477,0,0,0,NA,NA,0.142857142857143,71,200
"Toiyabe","Ophir","OP06.1",2013,1,31,1,2558,0,0,0,NA,NA,0.476190476190476,71,200
"Toiyabe","Ophir","OP06.2",2013,8,31,1,2626,0,0,0,NA,NA,0.428571428571429,71,200
"Toiyabe","Ophir","OP07.1",2013,0,31,1,2688,0,0,0,NA,NA,0.0476190476190476,71,200
"Toiyabe","Ophir","OP08.1",2013,0,31,1,2822,0,0,0,NA,NA,0.571428571428571,71,200
"Toiyabe","Ophir","OP09.1",2013,0,31,1,2888,0,0,0,NA,NA,0.619047619047619,71,200
"Toiyabe","Ophir","OP09.2",2013,0,31,1,2981,0,0,0,NA,NA,0.904761904761905,73,204
"Shoshone","Riley","RI01.1",2013,24,31,1,2065,0,1,1,NA,NA,0.0952380952380952,35,83
"Shoshone","Riley","RI01.2",2013,7,31,1,2115,0,1,1,NA,NA,0.380952380952381,35,83
"Shoshone","Riley","RI02.1",2013,1,31,1,2147,0,1,1,NA,NA,0.80952380952381,35,83
"Shoshone","Riley","RI02.2",2013,0,31,1,2182,0,1,1,NA,NA,0.523809523809524,35,83
"Shoshone","Riley","RI03.1",2013,1,31,1,2259,0,1,1,NA,NA,0.761904761904762,35,83
"Shoshone","Riley","RI03.2",2013,0,31,1,2305,0,1,1,NA,NA,0.333333333333333,35,83
"Shoshone","Riley","RI04.1",2013,1,31,1,2368,0,1,1,NA,NA,0.571428571428571,48,121
"Shoshone","Riley","RI04.2",2013,0,31,1,2412,0,1,1,NA,NA,0.857142857142857,48,121
"Shoshone","Riley","RI05.1",2013,0,31,1,2483,0,1,1,NA,NA,0.428571428571429,71,198
"Shoshone","Riley","RI05.2",2013,0,31,1,2545,0,1,1,NA,NA,0.380952380952381,48,121
"Monitor","Ryegrass","RY01",2013,0,31,1,2144,0,1,1,NA,NA,0.0476190476190476,30,89
"Monitor","Ryegrass","RY02",2013,0,31,1,2186,0,1,1,NA,NA,0.0476190476190476,30,89
"Monitor","Ryegrass","RY03",2013,0,31,1,2235,0,1,1,NA,NA,0.333333333333333,42,126
"Monitor","Ryegrass","RY04",2013,0,31,1,2283,0,1,1,NA,NA,0.19047619047619,35,104
"Monitor","Ryegrass","RY05",2013,0,31,1,2337,0,1,1,NA,NA,0.380952380952381,42,126
"Monitor","Ryegrass","RY06",2013,0,31,1,2399,0,1,1,NA,NA,0.523809523809524,35,104
"Monitor","Ryegrass","RY07",2013,0,31,1,2412,0,1,1,NA,NA,0.857142857142857,36,106
"Toiyabe","San Juan","SJ01.1",2013,5,31,1,2104,0,1,1,NA,NA,0.523809523809524,27,58
"Toiyabe","San Juan","SJ01.2",2013,0,31,1,2117,0,1,1,NA,NA,0.476190476190476,37,85
"Toiyabe","San Juan","SJ01.3",2013,1,31,1,2160,0,1,1,NA,NA,0.666666666666667,37,85
"Toiyabe","San Juan","SJ02.1",2013,6,31,1,2220,0,1,1,NA,NA,0.523809523809524,37,85
"Toiyabe","San Juan","SJ02.2",2013,3,31,1,2230,0,1,1,NA,NA,0.428571428571429,37,85
"Toiyabe","San Juan","SJ02.3",2013,5,31,1,2289,0,1,1,NA,NA,0.476190476190476,56,142
"Toiyabe","San Juan","SJ03.1",2013,0,31,1,2338,0,1,1,NA,NA,0.476190476190476,56,142
"Toiyabe","San Juan","SJ03.2",2013,1,31,1,2384,0,1,1,NA,NA,0.0952380952380952,56,142
"Toiyabe","San Juan","SJ04.1",2013,6,31,1,2401,0,1,1,NA,NA,0.380952380952381,56,142
"Toiyabe","San Juan","SJ04.2",2013,11,31,1,2446,0,1,1,NA,NA,0.380952380952381,56,142
"Toiyabe","San Juan","SJ05.1",2013,0,31,1,2504,0,1,1,NA,NA,0.380952380952381,56,142
"Toiyabe","San Juan","SJ05.2",2013,1,31,1,2553,0,1,1,NA,NA,0.380952380952381,56,142
"Toiyabe","Summit","SU01.1",2013,1,31,1,1989,0,0,0,NA,NA,0.142857142857143,31,82
"Toiyabe","Summit","SU01.2",2013,0,31,1,2072,0,0,0,NA,NA,0.380952380952381,31,82
"Toiyabe","Summit","SU02.1",2013,1,31,1,2125,0,0,0,NA,NA,0.238095238095238,31,82
"Toiyabe","Summit","SU02.2",2013,0,31,1,2146,0,0,0,NA,NA,0.142857142857143,31,82
"Toiyabe","Summit","SU03.1",2013,5,31,1,2280,0,0,0,NA,NA,0.19047619047619,31,82
"Toiyabe","Summit","SU03.2",2013,0,31,1,2311,0,0,0,NA,NA,0.238095238095238,31,82
"Toiyabe","Summit","SU04.1",2013,0,31,1,2350,0,0,0,NA,NA,0.380952380952381,31,82
"Toiyabe","Summit","SU04.2",2013,0,31,1,2409,0,0,0,NA,NA,0.0952380952380952,71,200
"Toiyabe","Summit","SU05.1",2013,6,31,1,2468,0,0,0,NA,NA,0.476190476190476,70,196
"Toiyabe","Summit","SU05.2",2013,7,31,1,2523,0,0,0,NA,NA,0.333333333333333,70,196
"Toiyabe","Summit","SU06.1",2013,1,29,1,2575,0,0,0,NA,NA,0.380952380952381,70,196
"Toiyabe","Summit","SU06.2",2013,2,31,1,2587,0,0,0,NA,NA,0.285714285714286,70,196
"Toiyabe","Stewart","SW00.1",2013,0,31,1,2605,0,0,0,NA,NA,0.619047619047619,59,156
"Toiyabe","Stewart","SW01.1",2013,0,31,1,2635,0,0,0,NA,NA,1,59,156
"Toiyabe","Stewart","SW01.2",2013,0,31,1,2667,0,0,0,NA,NA,0.714285714285714,59,156
"Toiyabe","Stewart","SW02.1",2013,0,31,1,2731,0,0,0,NA,NA,0.761904761904762,89,237
"Toiyabe","Stewart","SW02.2",2013,0,31,1,2795,0,0,0,NA,NA,0.761904761904762,89,237
"Toiyabe","Stewart","SW03.1",2013,0,31,1,2854,0,0,0,NA,NA,0.952380952380952,89,237
"Toiyabe","Stewart","SW03.2",2013,4,31,1,2897,0,0,0,NA,NA,0.80952380952381,89,237
"Toiyabe","Stewart","SW04.1",2013,0,31,1,2950,0,0,0,NA,NA,0.476190476190476,89,237
"Toiyabe","Stewart","SW05.1",2013,0,31,1,3017,0,0,0,NA,NA,0.285714285714286,89,237
"Toiyabe","Stewart","SW05.2",2013,1,31,1,3067,0,0,0,NA,NA,0.571428571428571,89,237
"Toiyabe","Stewart","SW06.1",2013,9,31,1,3162,0,0,0,NA,NA,0.523809523809524,88,234
"Toiyabe","Stewart","SW06.2",2013,0,31,1,3219,0,0,0,NA,NA,0.857142857142857,88,234
"Shoshone","Underdown","UN01.1",2013,0,31,1,2027,0,1,1,NA,NA,0,27,55
"Shoshone","Underdown","UN01.2",2013,0,31,1,2062,0,1,1,NA,NA,0.238095238095238,27,55
"Shoshone","Underdown","UN02.1",2013,1,31,1,2114,0,1,1,NA,NA,0.619047619047619,27,55
"Shoshone","Underdown","UN02.2",2013,11,31,1,2147,1,1,1,NA,11,0.380952380952381,48,121
"Shoshone","Underdown","UN03.1",2013,22,31,1,2207,1,1,1,NA,11,0.571428571428571,48,121
"Shoshone","Underdown","UN03.2",2013,13,31,1,2246,1,1,1,NA,8,0.761904761904762,48,121
"Shoshone","Underdown","UN04.1",2013,13,31,1,2296,0,1,1,NA,NA,0.714285714285714,48,121
"Shoshone","Underdown","UN04.2",2013,1,31,1,2365,0,1,1,NA,NA,0.714285714285714,71,198
"Shoshone","Underdown","UN05.1",2013,0,31,1,2424,0,1,1,NA,NA,0.857142857142857,71,198
"Shoshone","Underdown","UN05.2",2013,0,31,1,2506,0,1,1,NA,NA,0.666666666666667,71,198
"Shoshone","Underdown","UN06.1",2013,0,31,1,2569,0,1,1,NA,NA,0.761904761904762,71,198
"Shoshone","Underdown","UN06.2",2013,0,31,1,2591,0,1,1,NA,NA,0.857142857142857,71,198
"Shoshone","Underdown","UN07.1",2013,0,31,1,2634,0,1,1,NA,NA,0.904761904761905,71,198
"Shoshone","Underdown","UN07.2",2013,3,31,1,2657,0,1,1,NA,NA,0.714285714285714,71,198
"Shoshone","Underdown","UN0B1",2013,11,31,1,2083,1,1,1,0.952380952380952,8,0.380952380952381,27,55
"Shoshone","Underdown","UN0B2",2013,18,31,1,2129,1,1,1,0.714285714285714,8,0.571428571428571,48,121
"Shoshone","Underdown","UN0B3",2013,23,31,1,2135,1,1,1,0.19047619047619,8,0.428571428571429,48,121
"Shoshone","Underdown","UN0B4",2013,27,31,1,2137,1,1,1,0.0476190476190476,8,0.380952380952381,48,121
"Shoshone","Underdown","UN0B5",2013,21,31,1,2231,1,1,1,0.857142857142857,8,0.571428571428571,48,121
"Shoshone","Underdown","UN0B6",2013,15,31,1,2245,1,1,1,0.238095238095238,8,0.80952380952381,48,121
"Shoshone","Underdown","UN0B7",2013,24,31,1,2259,1,1,1,0.523809523809524,8,0.714285714285714,48,121
"Toiyabe","Wall","WA01.1",2013,6,31,1,1938,0,1,1,NA,NA,0.0476190476190476,16,55
"Toiyabe","Wall","WA01.2",2013,0,31,1,1984,0,1,1,NA,NA,0.333333333333333,34,93
"Toiyabe","Wall","WA02.1",2013,1,31,1,2037,0,1,1,NA,NA,0.142857142857143,34,93
"Toiyabe","Wall","WA02.2",2013,0,31,1,2087,0,1,1,NA,NA,0.238095238095238,35,100
"Toiyabe","Wall","WA03.1",2013,13,31,1,2151,1,1,1,NA,12,0.238095238095238,35,100
"Toiyabe","Wall","WA03.2",2013,22,31,1,2201,1,1,1,NA,12,0.380952380952381,35,100
"Toiyabe","Wall","WA04.1",2013,21,31,1,2260,0,1,1,NA,NA,0.238095238095238,52,137
"Toiyabe","Wall","WA04.2",2013,19,31,1,2303,1,1,1,NA,12,0.333333333333333,52,137
"Toiyabe","Wall","WA05.1",2013,26,31,1,2356,1,1,1,NA,12,0,52,137
"Toiyabe","Wall","WA05.2",2013,24,31,1,2414,1,1,1,NA,12,0.0952380952380952,52,137
"Toiyabe","Wall","WA06.1",2013,11,31,1,2405,1,1,1,NA,12,0.142857142857143,52,137
"Toiyabe","Wall","WA0B1",2013,27,31,1,2174,1,1,1,NA,12,0.19047619047619,35,100
"Toiyabe","Wall","WA0B2",2013,31,31,1,2212,1,1,1,NA,12,0.380952380952381,52,137
"Toiyabe","Wall","WA0B3",2013,24,31,1,2227,1,1,1,NA,12,0,52,137
"Toiyabe","Wall","WA0B4",2013,21,31,1,2263,1,1,1,NA,12,0.523809523809524,52,137
"Toiyabe","Wall","WA0B5",2013,27,31,1,2267,1,1,1,NA,12,0.285714285714286,52,137
"Toiyabe","Wall","WA0B6",2013,28,31,1,2321,1,1,1,NA,12,0.238095238095238,52,137
"Toiyabe","Wall","WA0B7",2013,26,31,1,2372,1,1,1,NA,12,0.238095238095238,52,137
"Toiyabe","Wall","WASG01",2013,28,31,1,2191,1,1,1,NA,12,0.142857142857143,35,100
"Toiyabe","Wall","WASG02",2013,24,31,1,2203,1,1,1,NA,12,0.19047619047619,35,100
"Toiyabe","Wall","WASG03",2013,26,31,1,2192,1,1,1,NA,12,0.0476190476190476,35,100
"Toiyabe","Wall","WASG04",2013,30,31,1,2198,1,1,1,NA,12,0.0952380952380952,35,100
"Toiyabe","Wall","WASG05",2013,26,31,1,2207,1,1,1,NA,12,0.0952380952380952,35,100
"Toiyabe","Wall","WASG06",2013,31,31,1,2206,1,1,1,NA,12,0.0476190476190476,35,100
"Toiyabe","Wall","WASG07",2013,27,31,1,2208,1,1,1,NA,12,0.142857142857143,35,100
"Toiyabe","Wall","WASG08",2013,27,31,1,2214,1,1,1,NA,12,0.142857142857143,35,100
"Toiyabe","Wall","WASG09",2013,21,31,1,2243,1,1,1,NA,12,0.0476190476190476,52,137
"Toiyabe","Wall","WASG10",2013,28,31,1,2265,1,1,1,NA,12,0.285714285714286,52,137
"Toiyabe","Wall","WASG11",2013,29,31,1,2254,1,1,1,NA,12,0.380952380952381,52,137
"Toiyabe","Wall","WASG12",2013,31,31,1,2268,1,1,1,NA,12,0.19047619047619,52,137
"Monitor","White Sage","WH08",2013,0,31,1,2320,0,1,1,NA,NA,0.523809523809524,36,106
"Monitor","White Sage","WH09",2013,0,31,1,2253,0,1,1,NA,NA,0.619047619047619,36,106
"Monitor","White Sage","WH10",2013,0,31,1,2205,0,1,1,NA,NA,0.571428571428571,31,91
"Monitor","White Sage","WH11",2013,0,31,1,2177,0,1,0.875,NA,NA,0.476190476190476,31,91
"Monitor","White Sage","WH12",2013,0,31,1,2163,0,1,0.875,NA,NA,0.19047619047619,31,91
"Monitor","White Sage","WH13",2013,0,10,1,2117,0,1,0.875,NA,NA,NA,28,83
"Monitor","Wallace","WL01",2013,4,31,1,2134,0,1,0.875,NA,NA,0.619047619047619,30,86
"Monitor","Wallace","WL02",2013,2,17,1,2155,0,1,0.875,NA,NA,0.333333333333333,30,86
"Monitor","Wallace","WL03",2013,0,31,1,2164,0,1,0.875,NA,NA,0.428571428571429,30,86
"Monitor","Wallace","WL04",2013,10,31,1,2204,0,1,1,NA,NA,0.428571428571429,39,117
"Monitor","Wallace","WL05",2013,1,31,1,2313,0,1,1,NA,NA,0.428571428571429,39,117
"Monitor","Wallace","WL06",2013,4,31,1,2327,0,1,1,NA,NA,0.238095238095238,39,117
"Monitor","Wallace","WL07",2013,9,31,1,2347,0,1,1,NA,NA,0.428571428571429,39,117
"Monitor","Wallace","WL08",2013,7,31,1,2364,0,1,1,NA,NA,0.619047619047619,39,117
"Monitor","Wallace","WL09",2013,9,31,1,2423,0,1,1,NA,NA,0.523809523809524,43,136
"Monitor","Wallace","WL10",2013,0,31,1,2367,0,1,1,NA,NA,0.380952380952381,35,104
"Monitor","Wallace","WL11",2013,0,31,1,2279,0,1,1,NA,NA,0.904761904761905,36,107
"Monitor","Wallace","WL12",2013,0,31,1,2284,0,1,1,NA,NA,0.714285714285714,36,107
"Monitor","Wallace","WL13",2013,0,31,1,2272,0,1,1,NA,NA,0.428571428571429,36,107
"Toiyabe","Washington","WS01.1",2013,16,31,1,2133,0,1,1,NA,NA,0.523809523809524,27,58
"Toiyabe","Washington","WS01.2",2013,7,31,1,2188,0,1,1,NA,NA,0.428571428571429,48,112
"Toiyabe","Washington","WS01.3",2013,5,31,1,2212,0,1,1,NA,NA,0.238095238095238,48,112
"Toiyabe","Washington","WS02.1",2013,7,31,1,2252,0,1,1,NA,NA,0.428571428571429,48,112
"Toiyabe","Washington","WS02.2",2013,14,31,1,2269,0,1,1,NA,NA,0.428571428571429,48,112
"Toiyabe","Washington","WS02.3",2013,5,31,1,2295,0,1,1,NA,NA,0.238095238095238,48,112
"Toiyabe","Washington","WS03.1",2013,9,31,1,2332,0,1,1,NA,NA,0.238095238095238,48,112
"Toiyabe","Washington","WS03.2",2013,11,31,1,2352,0,1,1,NA,NA,0.571428571428571,48,112
"Toiyabe","Washington","WS03.3",2013,1,31,1,2395,0,1,1,NA,NA,0.380952380952381,81,218
"Toiyabe","Washington","WS04.1",2013,4,31,1,2443,0,1,1,NA,NA,0.619047619047619,81,218
"Toiyabe","Washington","WS04.2",2013,3,31,1,2485,0,1,1,NA,NA,0.80952380952381,81,218
"Toiyabe","Washington","WS04.3",2013,5,31,1,2503,0,1,1,NA,NA,0.571428571428571,81,218
"Toiyabe","Washington","WS05.1",2013,0,31,1,2539,0,1,1,NA,NA,0.428571428571429,81,218
"Toiyabe","Washington","WS05.2",2013,0,31,1,2570,0,1,1,NA,NA,0.714285714285714,81,218
"Toiyabe","Washington","WS05.3",2013,5,31,1,2585,0,1,1,NA,NA,0.619047619047619,81,218
"Monitor","Allison","AL14",2014,0,10,1,2285,0,1,1,NA,NA,NA,55,151
"Monitor","Allison","AL15",2014,0,10,1,2325,0,1,1,NA,NA,NA,60,165
"Monitor","Allison","AL16",2014,0,10,1,2394,0,1,1,NA,NA,NA,60,165
"Monitor","Allison","AL17",2014,0,10,1,2487,0,1,1,NA,NA,NA,60,165
"Monitor","Allison","AL18",2014,0,10,1,2397,0,1,1,NA,NA,NA,60,165
"Monitor","Allison","AL19",2014,0,10,1,2280,0,1,1,NA,NA,NA,52,144
"Monitor","Allison","AL20",2014,1,10,1,2227,0,1,1,NA,NA,NA,52,144
"Monitor","Allison","AL21",2014,0,10,1,2209,0,1,1,NA,NA,NA,52,144
"Monitor","Allison","AL22",2014,0,10,1,2179,0,1,1,NA,NA,NA,52,144
"Toquima","Antone","AN01.1",2014,0,10,1,2403,0,1,1,NA,NA,NA,86,202
"Toquima","Antone","AN01.2",2014,1,10,1,2425,0,1,1,NA,NA,NA,86,202
"Toquima","Antone","AN01.3",2014,0,10,1,2450,0,1,1,NA,NA,NA,86,202
"Toquima","Antone","AN02.1",2014,0,10,1,2486,0,1,1,NA,NA,NA,86,202
"Toquima","Antone","AN02.2",2014,6,10,1,2518,0,1,1,NA,NA,NA,86,202
"Toquima","Antone","AN03.1",2014,5,10,1,2604,0,1,1,NA,NA,NA,86,202
"Toquima","Antone","AN03.2",2014,0,10,1,2658,0,1,1,NA,NA,NA,114,253
"Toquima","Antone","AN04.1",2014,0,10,1,2735,0,1,1,NA,NA,NA,114,253
"Shoshone","Barrett","BA01.1",2014,1,10,1,2156,0,1,1,NA,NA,NA,60,158
"Shoshone","Barrett","BA01.2",2014,3,10,1,2180,0,1,1,NA,NA,NA,60,158
"Shoshone","Barrett","BA02.1",2014,2,10,1,2263,0,1,1,NA,NA,NA,60,158
"Shoshone","Barrett","BA02.2",2014,0,10,1,2282,0,1,1,NA,NA,NA,60,158
"Shoshone","Barrett","BA03.1",2014,0,10,1,2364,0,1,1,NA,NA,NA,80,211
"Shoshone","Barrett","BA03.2",2014,0,10,1,2395,0,1,1,NA,NA,NA,80,211
"Shoshone","Barrett","BA04.1",2014,0,10,1,2455,0,1,1,NA,NA,NA,80,211
"Shoshone","Barrett","BA04.2",2014,0,10,1,2468,0,1,1,NA,NA,NA,80,211
"Shoshone","Barrett","BA05.1",2014,0,10,1,2518,0,1,1,NA,NA,NA,80,211
"Shoshone","Barrett","BA05.2",2014,3,10,1,2554,0,1,1,NA,NA,NA,80,211
"Shoshone","Barrett","BA06.1",2014,0,10,1,2640,0,1,1,NA,NA,NA,73,194
"Shoshone","Barrett","BA06.2",2014,3,10,1,2679,0,1,1,NA,NA,NA,73,194
"Toiyabe","Birch","BI01.1",2014,3,10,1,1966,0,1,0.888888889,NA,NA,NA,60,164
"Toiyabe","Birch","BI01.2",2014,3,10,1,1991,0,1,0.888888889,NA,NA,NA,60,164
"Toiyabe","Birch","BI02.1",2014,2,10,1,2058,0,1,0.888888889,NA,NA,NA,100,266
"Toiyabe","Birch","BI02.2",2014,4,10,1,2105,0,1,0.888888889,NA,NA,NA,100,266
"Toiyabe","Birch","BI03.1",2014,2,10,1,2122,0,1,0.888888889,NA,NA,NA,100,266
"Toiyabe","Birch","BI03.2",2014,5,10,1,2153,0,1,0.888888889,NA,NA,NA,100,254
"Toiyabe","Birch","BI04.1",2014,1,10,1,2211,0,1,0.888888889,NA,NA,NA,100,254
"Toiyabe","Birch","BI04.2",2014,5,10,1,2231,0,1,0.888888889,NA,NA,NA,100,254
"Toiyabe","Birch","BI04.3",2014,3,10,1,2324,0,1,0.888888889,NA,NA,NA,100,254
"Toiyabe","Birch","BI0B1",2014,10,10,1,1900,1,1,0.888888889,NA,7,NA,60,164
"Toiyabe","Birch","BI0B2",2014,9,10,1,1920,1,1,0.888888889,NA,7,NA,60,164
"Toiyabe","Birch","BI0B3",2014,10,10,1,1929,1,1,0.888888889,NA,7,NA,60,164
"Toiyabe","Birch","BI0B4",2014,10,10,1,1960,1,1,0.888888889,NA,7,NA,60,164
"Toiyabe","Birch","BISG01",2014,10,10,1,1923,1,1,0.888888889,NA,7,NA,60,164
"Toiyabe","Birch","BISG02",2014,10,10,1,1919,1,1,0.888888889,NA,7,NA,60,164
"Toiyabe","Birch","BISG03",2014,8,10,1,1905,1,1,0.888888889,NA,7,NA,60,164
"Toiyabe","Birch","BISG04",2014,6,10,1,1904,1,1,0.888888889,NA,7,NA,60,164
"Toiyabe","Birch","BISG05",2014,10,10,1,1898,1,1,0.888888889,NA,7,NA,60,164
"Toiyabe","Birch","BISG06",2014,10,10,1,1894,1,1,0.888888889,NA,7,NA,60,164
"Toiyabe","Birch","BISG07",2014,10,10,1,1894,1,1,0.888888889,NA,7,NA,60,164
"Toiyabe","Birch","BISG08",2014,8,10,1,1886,1,1,0.888888889,NA,7,NA,60,164
"Monitor","Barley","BL01",2014,0,10,1,2249,0,1,1,NA,NA,NA,50,124
"Monitor","Barley","BL02",2014,0,10,1,2240,0,1,1,NA,NA,NA,50,124
"Monitor","Barley","BL03",2014,0,10,1,2225,0,1,1,NA,NA,NA,50,124
"Monitor","Barley","BL04",2014,0,10,1,2241,0,1,1,NA,NA,NA,69,179
"Monitor","Barley","BL05",2014,0,10,1,2245,0,1,1,NA,NA,NA,69,179
"Monitor","Barley","BL06",2014,0,10,1,2256,0,1,1,NA,NA,NA,69,179
"Monitor","Barley","BL07",2014,0,10,1,2258,0,1,1,NA,NA,NA,69,179
"Monitor","Barley","BL08",2014,0,10,1,2275,0,1,1,NA,NA,NA,69,179
"Monitor","Barley","BL09",2014,0,10,1,2283,0,1,1,NA,NA,NA,69,179
"Monitor","Barley","BL10",2014,0,10,1,2309,0,1,1,NA,NA,NA,69,179
"Monitor","Barley","BL11",2014,0,10,1,2318,0,1,1,NA,NA,NA,69,179
"Monitor","Barley","BL12",2014,0,10,1,2345,0,1,1,NA,NA,NA,83,228
"Monitor","Barley","BL13",2014,0,10,1,2359,0,1,1,NA,NA,NA,83,228
"Monitor","Barley","BL14",2014,0,10,1,2376,0,1,1,NA,NA,NA,83,228
"Monitor","Barley","BL15",2014,0,10,1,2389,0,1,1,NA,NA,NA,83,228
"Monitor","Charnoc North","CBN01",2014,0,10,1,2422,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBN02",2014,0,10,1,2457,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBN04",2014,0,10,1,2425,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBN05",2014,0,10,1,2413,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBNSG01",2014,0,10,1,2446,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBNSG02",2014,0,10,1,2446,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBNSG03",2014,0,10,1,2446,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBNSG04",2014,0,10,1,2446,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBNSG05",2014,0,10,1,2446,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBNSG06",2014,0,10,1,2446,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBNSG07",2014,0,10,1,2445,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBNSG08",2014,0,10,1,2446,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBNSG09",2014,0,10,1,2446,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBNSG10",2014,0,10,1,2446,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBNSG11",2014,0,10,1,2445,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBNSG12",2014,0,10,1,2445,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBNSG13",2014,0,10,1,2446,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBNSG14",2014,0,10,1,2446,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBNSG15",2014,0,10,1,2446,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc North","CBNSG16",2014,0,10,1,2447,0,1,1,NA,NA,NA,60,165
"Monitor","Charnoc South","CBS01",2014,0,10,1,2341,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBS02",2014,0,10,1,2339,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBS03",2014,0,10,1,2328,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBS04",2014,0,10,1,2330,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBS05",2014,0,10,1,2336,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBSSG01",2014,0,10,1,2414,0,1,1,NA,NA,NA,59,162
"Monitor","Charnoc South","CBSSG02",2014,0,10,1,2414,0,1,1,NA,NA,NA,59,162
