state,range,canyon or area,point,num_samples_BRTE,BRTEcount,mtype,year,elevation,burned,firstGS,num_samples_grass&forb,igrass,grasscvr,iforb,forbcvr,grazed,wtprecip,spprecip,UTMx (NAD83 zone 11),UTMy (NAD83 zone 11),grazed,prop_grazed
Nevada,Toquima,Meadow,MD04.2,10,0,point,2012,2619,0,NA,,,,,,,190,53,505683,4282116,1,1
Nevada,Toquima,Meadow,MD05.1,10,0,point,2012,2660,0,NA,,,,,,,190,53,505506,4282528,1,1
Nevada,Toquima,Meadow,MD05.2,10,0,point,2012,2674,0,NA,,,,,,,182,51,505212,4282660,1,1
Nevada,Toquima,Moores East,ME01.1,31,1,point,2012,2543,0,NA,21,,10,,3,,136,43,508352,4301628,1,1
Nevada,Toquima,Moores East,ME01.2,31,0,point,2012,2509,0,NA,21,,5,,1,,136,43,508762,4301637,1,1
Nevada,Toquima,Moores East,ME02.1,31,0,point,2012,2452,0,NA,21,,7,,7,,136,43,509541,4301985,1,1
Nevada,Toquima,Moores East,ME02.2,25,1,point,2012,2432,0,NA,15,,3,,2,,136,43,509955,4302205,1,1
Nevada,Toquima,Moores East,ME03.1,31,0,point,2012,2327,0,NA,21,,6,,1,,136,43,511611,4301799,1,1
Nevada,Toquima,Moores East,ME03.2,31,0,point,2012,2303,0,NA,21,,9,,5,,136,43,511995,4301668,1,1
Nevada,Toquima,Moores East,ME04.1,31,2,point,2012,2228,0,NA,21,,6,,4,,116,36,513245,4300632,1,1
Nevada,Toquima,Moores East,ME04.2,31,4,point,2012,2196,0,NA,21,,15,,1,,116,36,514277,4300653,1,1
Nevada,Toquima,Moores West,MW01.1,31,0,point,2012,2092,0,NA,21,,2,,4,,99,32,502376,4304048,1,0.714285714
Nevada,Toquima,Moores West,MW01.2,31,0,point,2012,2186,0,NA,21,,4,,5,,99,32,503722,4303756,1,0.714285714
Nevada,Toquima,Moores West,MW02.1,31,1,point,2012,2222,0,NA,21,,7,,3,,99,32,504135,4303463,1,0.714285714
Nevada,Toquima,Moores West,MW02.2,31,3,point,2012,2250,0,NA,21,,4,,6,,99,32,504416,4303175,1,0.714285714
Nevada,Toquima,Moores West,MW03.1,31,0,point,2012,2348,0,NA,21,,8,,1,,99,32,505236,4302426,1,0.714285714
Nevada,Toquima,Moores West,MW03.2,31,0,point,2012,2405,0,NA,21,,7,,0,,136,43,505684,4301905,1,1
Nevada,Toquima,Moores West,MW04.1,31,0,point,2012,2384,0,NA,21,,11,,5,,136,43,506482,4300881,1,1
Nevada,Toquima,Moores West,MW04.2,30,0,point,2012,2447,0,NA,20,,6,,6,,136,43,507099,4301024,1,1
Nevada,Toquima,Moores West,MW05.1,31,0,point,2012,2473,0,NA,21,,4,,2,,136,43,507488,4301516,1,1
Nevada,Toquima,Moores West,MW05.2,31,0,point,2012,2506,0,NA,21,,7,,1,,136,43,507782,4301548,1,1
Nevada,Toquima,Northumberland East,NE01.1,10,0,point,2012,2276,0,NA,,,,,,,157,49,514315,4306160,1,1
Nevada,Toquima,Northumberland East,NE01.2,10,1,point,2012,2291,0,NA,,,,,,,157,49,513633,4306615,1,1
Nevada,Toquima,Northumberland East,NE02.1,10,1,point,2012,2358,0,NA,,,,,,,150,48,511935,4308340,1,1
Nevada,Toquima,Northumberland East,NE02.2,10,2,point,2012,2393,0,NA,,,,,,,150,48,512003,4309382,1,1
Nevada,Toquima,Northumberland East,NE03.1,10,2,point,2012,2474,0,NA,,,,,,,203,62,512846,4310449,1,1
Nevada,Toquima,Northumberland East,NE03.2,10,0,point,2012,2522,0,NA,,,,,,,203,62,513433,4310531,1,1
Nevada,Toquima,Northumberland East,NE04.1,10,0,point,2012,2589,0,NA,,,,,,,203,62,513289,4310889,1,1
Nevada,Toquima,Northumberland East,NE04.2,10,0,point,2012,2614,0,NA,,,,,,,203,62,513369,4311288,1,1
Nevada,Toquima,Northumberland East,NE05.1,10,0,point,2012,2670,0,NA,,,,,,,203,62,513374,4312341,1,1
Nevada,Toquima,Northumberland East,NE05.2,10,0,point,2012,2714,0,NA,,,,,,,203,62,513403,4313107,1,1
Nevada,Toquima,Northumberland West,NW01.1,10,2,point,2012,2126,0,NA,,,,,,,102,34,508212,4316584,1,1
Nevada,Toquima,Northumberland West,NW01.2,10,0,point,2012,2183,0,NA,,,,,,,145,47,509227,4315457,1,1
Nevada,Toquima,Northumberland West,NW02.1,10,0,point,2012,2217,0,NA,,,,,,,145,47,509726,4315261,1,1
Nevada,Toquima,Northumberland West,NW02.2,10,0,point,2012,2295,0,NA,,,,,,,145,47,511246,4314659,1,1
Nevada,Toquima,Northumberland West,NW03.1,10,0,point,2012,2337,0,NA,,,,,,,172,56,511731,4314385,1,1
Nevada,Toquima,Northumberland West,NW03.2,10,0,point,2012,2414,0,NA,,,,,,,172,56,512152,4313855,1,1
Nevada,Toquima,Northumberland West,NW04.1,10,0,point,2012,2446,0,NA,,,,,,,172,56,512270,4313577,1,1
Nevada,Toquima,Northumberland West,NW04.2,10,0,point,2012,2519,0,NA,,,,,,,172,56,512335,4312993,1,1
Nevada,Toquima,Northumberland West,NW05.1,10,0,point,2012,2550,0,NA,,,,,,,172,56,512242,4312720,1,1
Nevada,Toquima,Northumberland West,NW06.1,10,6,point,2012,2611,0,NA,,,,,,,203,62,512700,4312966,1,1
Nevada,Toquima,Northumberland West,NW06.2,10,0,point,2012,2687,0,NA,,,,,,,203,62,513081,4313099,1,1
Nevada,Toiyabe,Ophir,OP01.1,10,5,point,2012,1969,0,NA,,,,,,,92,30,478608,4310154,0,0
Nevada,Toiyabe,Ophir,OP01.2,10,3,point,2012,2033,0,NA,,,,,,,92,30,478207,4310375,0,0
Nevada,Toiyabe,Ophir,OP02.1,10,1,point,2012,2093,0,NA,,,,,,,92,30,477850,4310416,0,0
Nevada,Toiyabe,Ophir,OP02.2,10,4,point,2012,2167,0,NA,,,,,,,92,30,477519,4310331,0,0
Nevada,Toiyabe,Ophir,OP03.1,10,2,point,2012,2248,0,NA,,,,,,,92,30,477123,4310512,0,0
Nevada,Toiyabe,Ophir,OP03.2,10,3,point,2012,2278,0,NA,,,,,,,92,30,476818,4310735,0,0
Nevada,Toiyabe,Ophir,OP04.1,10,2,point,2012,2368,0,NA,,,,,,,194,63,475875,4310641,0,0
Nevada,Toiyabe,Ophir,OP05.1,10,6,point,2012,2415,0,NA,,,,,,,194,63,475407,4310665,0,0
Nevada,Toiyabe,Ophir,OP06.1,10,6,point,2012,2558,0,NA,,,,,,,194,63,474322,4310756,0,0
Nevada,Toiyabe,Ophir,OP06.2,10,0,point,2012,2626,0,NA,,,,,,,194,63,473902,4310610,0,0
Nevada,Toiyabe,Ophir,OP07.1,10,0,point,2012,2688,0,NA,,,,,,,194,63,473586,4310655,0,0
Nevada,Toiyabe,Ophir,OP08.1,10,0,point,2012,2822,0,NA,,,,,,,194,63,473340,4310304,0,0
Nevada,Toiyabe,Ophir,OP09.1,10,0,point,2012,2888,0,NA,,,,,,,194,63,473110,4310337,0,0
Nevada,Toiyabe,Ophir,OP09.2,10,0,point,2012,2981,0,NA,,,,,,,198,66,472702,4310313,0,0
Nevada,Shoshone,Riley,RI01.1,10,10,point,2012,2065,0,NA,,,,,,,92,34,463233,4329300,1,1
Nevada,Shoshone,Riley,RI01.2,10,10,point,2012,2115,0,NA,,,,,,,92,34,462743,4329787,1,1
Nevada,Shoshone,Riley,RI02.1,10,2,point,2012,2147,0,NA,,,,,,,92,34,462578,4330360,1,1
Nevada,Shoshone,Riley,RI02.2,10,2,point,2012,2182,0,NA,,,,,,,92,34,462370,4330938,1,1
Nevada,Shoshone,Riley,RI03.1,10,0,point,2012,2259,0,NA,,,,,,,92,34,462568,4332105,1,1
Nevada,Shoshone,Riley,RI03.2,10,0,point,2012,2305,0,NA,,,,,,,92,34,462716,4332560,1,1
Nevada,Shoshone,Riley,RI04.1,10,5,point,2012,2368,0,NA,,,,,,,121,44,462527,4333413,1,1
Nevada,Shoshone,Riley,RI04.2,10,3,point,2012,2412,0,NA,,,,,,,121,44,462424,4334066,1,1
Nevada,Shoshone,Riley,RI05.1,10,0,point,2012,2483,0,NA,,,,,,,178,63,462019,4334785,1,1
Nevada,Shoshone,Riley,RI05.2,10,0,point,2012,2545,0,NA,,,,,,,121,44,462451,4334910,1,1
Nevada,Monitor,Ryegrass,RY01,10,0,point,2012,2144,0,NA,,,,,,,99,26,550541,4337427,1,1
Nevada,Monitor,Ryegrass,RY02,10,0,point,2012,2186,0,NA,,,,,,,99,26,549231,4336911,1,1
Nevada,Monitor,Ryegrass,RY03,10,0,point,2012,2235,0,NA,,,,,,,135,37,547857,4337274,1,1
Nevada,Monitor,Ryegrass,RY04,10,0,point,2012,2283,0,NA,,,,,,,114,31,546829,4337745,1,1
Nevada,Monitor,Ryegrass,RY05,10,0,point,2012,2337,0,NA,,,,,,,135,37,545857,4337650,1,1
Nevada,Monitor,Ryegrass,RY06,10,0,point,2012,2399,0,NA,,,,,,,114,31,545188,4338026,1,1
Nevada,Monitor,Ryegrass,RY07,10,0,point,2012,2412,0,NA,,,,,,,115,32,544472,4338787,1,1
Nevada,Toiyabe,San Juan,SJ01.1,27,11,point,2012,2104,0,NA,17,,15,,3,,70,27,475112,4333109,1,1
Nevada,Toiyabe,San Juan,SJ01.2,31,3,point,2012,2117,0,NA,21,,12,,4,,94,36,475197,4332753,1,1
Nevada,Toiyabe,San Juan,SJ01.3,26,4,point,2012,2160,0,NA,16,,12,,6,,94,36,475522,4331845,1,1
Nevada,Toiyabe,San Juan,SJ02.1,31,2,point,2012,2220,0,NA,21,,18,,11,,94,36,476215,4330473,1,1
Nevada,Toiyabe,San Juan,SJ02.2,26,4,point,2012,2230,0,NA,16,,7,,7,,94,36,476201,4330189,1,1
Nevada,Toiyabe,San Juan,SJ02.3,31,12,point,2012,2289,0,NA,21,,13,,2,,140,55,476920,4330237,1,1
Nevada,Toiyabe,San Juan,SJ03.1,21,2,point,2012,2338,0,NA,21,,8,,21,,140,55,477190,4330669,1,1
Nevada,Toiyabe,San Juan,SJ03.2,21,0,point,2012,2384,0,NA,21,,3,,3,,140,55,477327,4330880,1,1
Nevada,Toiyabe,San Juan,SJ04.1,21,3,point,2012,2401,0,NA,21,,11,,5,,140,55,477284,4331007,1,1
Nevada,Toiyabe,San Juan,SJ04.2,21,10,point,2012,2446,0,NA,21,,11,,7,,140,55,477468,4331144,1,1
Nevada,Toiyabe,San Juan,SJ05.1,21,2,point,2012,2504,0,NA,21,,10,,11,,140,55,477710,4331150,1,1
Nevada,Toiyabe,San Juan,SJ05.2,21,6,point,2012,2553,0,NA,21,,10,,9,,140,55,478015,4330640,1,1
Nevada,Toiyabe,Summit,SU01.1,10,3,point,2012,1989,0,NA,,,,,,,92,30,479257,4313358,0,0
Nevada,Toiyabe,Summit,SU01.2,10,2,point,2012,2072,0,NA,,,,,,,92,30,478677,4313528,0,0
Nevada,Toiyabe,Summit,SU02.1,10,6,point,2012,2125,0,NA,,,,,,,92,30,478370,4313751,0,0
Nevada,Toiyabe,Summit,SU02.2,10,8,point,2012,2146,0,NA,,,,,,,92,30,478226,4313749,0,0
Nevada,Toiyabe,Summit,SU03.1,10,0,point,2012,2280,0,NA,,,,,,,92,30,477620,4314075,0,0
Nevada,Toiyabe,Summit,SU03.2,10,1,point,2012,2311,0,NA,,,,,,,92,30,477277,4314119,0,0
Nevada,Toiyabe,Summit,SU04.1,10,0,point,2012,2350,0,NA,,,,,,,92,30,476898,4314091,0,0
Nevada,Toiyabe,Summit,SU04.2,10,0,point,2012,2409,0,NA,,,,,,,194,63,476402,4314164,0,0
Nevada,Toiyabe,Summit,SU05.1,10,5,point,2012,2468,0,NA,,,,,,,186,63,476069,4314635,0,0
Nevada,Toiyabe,Summit,SU05.2,10,3,point,2012,2523,0,NA,,,,,,,186,63,475934,4314998,0,0
Nevada,Toiyabe,Summit,SU06.1,10,1,point,2012,2575,0,NA,,,,,,,186,63,475658,4315078,0,0
Nevada,Toiyabe,Summit,SU06.2,10,0,point,2012,2587,0,NA,,,,,,,186,63,475781,4314913,0,0
Nevada,Toiyabe,Stewart,SW00.1,10,0,point,2012,2605,0,NA,,,,,,,160,53,467063,4305943,0,0
Nevada,Toiyabe,Stewart,SW01.1,10,0,point,2012,2635,0,NA,,,,,,,160,53,467308,4305727,0,0
Nevada,Toiyabe,Stewart,SW01.2,10,0,point,2012,2667,0,NA,,,,,,,160,53,467478,4305383,0,0
Nevada,Toiyabe,Stewart,SW02.1,10,0,point,2012,2731,0,NA,,,,,,,238,82,467712,4305124,0,0
Nevada,Toiyabe,Stewart,SW02.2,10,0,point,2012,2795,0,NA,,,,,,,238,82,467930,4304901,0,0
Nevada,Toiyabe,Stewart,SW03.1,10,0,point,2012,2854,0,NA,,,,,,,238,82,468386,4304751,0,0
Nevada,Toiyabe,Stewart,SW03.2,10,0,point,2012,2897,0,NA,,,,,,,238,82,468645,4304499,0,0
Nevada,Toiyabe,Stewart,SW04.1,10,0,point,2012,2950,0,NA,,,,,,,238,82,468921,4304312,0,0
Nevada,Toiyabe,Stewart,SW05.1,10,0,point,2012,3017,0,NA,,,,,,,238,82,469128,4304223,0,0
Nevada,Toiyabe,Stewart,SW05.2,10,0,point,2012,3067,0,NA,,,,,,,238,82,469271,4304135,0,0
Nevada,Toiyabe,Stewart,SW06.1,10,0,point,2012,3162,0,NA,,,,,,,236,79,469408,4303832,0,0
Nevada,Toiyabe,Stewart,SW06.2,10,0,point,2012,3219,0,NA,,,,,,,236,79,469437,4303521,0,0
Nevada,Shoshone,Underdown,UN01.1,10,0,point,2012,2027,0,NA,,,,,,,70,26,466955,4334270,1,1
Nevada,Shoshone,Underdown,UN01.2,10,0,point,2012,2062,0,NA,,,,,,,70,26,466507,4334325,1,1
Nevada,Shoshone,Underdown,UN02.1,10,1,point,2012,2114,0,NA,,,,,,,70,26,465834,4334717,1,1
Nevada,Shoshone,Underdown,UN02.2,10,5,point,2012,2147,1,2002,,,,,,,121,44,465345,4334870,1,1
Nevada,Shoshone,Underdown,UN03.1,10,9,point,2012,2207,1,2002,,,,,,,121,44,464392,4335151,1,1
Nevada,Shoshone,Underdown,UN03.2,10,8,point,2012,2246,1,2005,,,,,,,121,44,463859,4335420,1,1
Nevada,Shoshone,Underdown,UN04.1,10,8,point,2012,2296,0,NA,,,,,,,121,44,463046,4335553,1,1
Nevada,Shoshone,Underdown,UN04.2,10,4,point,2012,2365,0,NA,,,,,,,178,63,462172,4336062,1,1
Nevada,Shoshone,Underdown,UN05.1,10,0,point,2012,2424,0,NA,,,,,,,178,63,461858,4335606,1,1
Nevada,Shoshone,Underdown,UN05.2,10,0,point,2012,2506,0,NA,,,,,,,178,63,461771,4334944,1,1
Nevada,Shoshone,Underdown,UN06.1,10,0,point,2012,2569,0,NA,,,,,,,178,63,461400,4334852,1,1
Nevada,Shoshone,Underdown,UN06.2,10,0,point,2012,2591,0,NA,,,,,,,178,63,461304,4334523,1,1
Nevada,Shoshone,Underdown,UN07.1,10,0,point,2012,2634,0,NA,,,,,,,178,63,461094,4334514,1,1
Nevada,Shoshone,Underdown,UN07.2,10,6,point,2012,2657,0,NA,,,,,,,178,63,461002,4334601,1,1
Nevada,Shoshone,Underdown,UN0B1,10,7,point,2012,2083,1,2005,,20,,19,,,70,26,466208,4334493,1,1
Nevada,Shoshone,Underdown,UN0B2,10,7,point,2012,2129,1,2005,,15,,15,,,121,44,465679,4334701,1,1
Nevada,Shoshone,Underdown,UN0B3,10,9,point,2012,2135,1,2005,,4,,12,,,121,44,465579,4334726,1,1
Nevada,Shoshone,Underdown,UN0B4,10,10,point,2012,2137,1,2005,,1,,13,,,121,44,465472,4334801,1,1
Nevada,Shoshone,Underdown,UN0B5,10,10,point,2012,2231,1,2005,,18,,21,,,121,44,464142,4335228,1,1
Nevada,Shoshone,Underdown,UN0B6,10,10,point,2012,2245,1,2005,,5,,19,,,121,44,463923,4335318,1,1
Nevada,Shoshone,Underdown,UN0B7,10,9,point,2012,2259,1,2005,,11,,21,,,121,44,463704,4335430,1,1
Nevada,Toiyabe,Wall,WA01.1,10,0,point,2012,1938,0,NA,,,,,,,66,18,480640,4281421,1,1
Nevada,Toiyabe,Wall,WA01.2,10,1,point,2012,1984,0,NA,,,,,,,104,33,479744,4281663,1,1
Nevada,Toiyabe,Wall,WA02.1,10,0,point,2012,2037,0,NA,,,,,,,104,33,478861,4281929,1,1
Nevada,Toiyabe,Wall,WA02.2,10,0,point,2012,2087,0,NA,,,,,,,109,34,478012,4282228,1,1
Nevada,Toiyabe,Wall,WA03.1,10,5,point,2012,2151,1,2001,,,,,,,109,34,477057,4282690,1,1
Nevada,Toiyabe,Wall,WA03.2,10,8,point,2012,2201,1,2001,,,,,,,109,34,476504,4283065,1,1
Nevada,Toiyabe,Wall,WA04.1,10,7,point,2012,2260,0,NA,,,,,,,148,48,475818,4283922,1,1
Nevada,Toiyabe,Wall,WA04.2,10,7,point,2012,2303,1,2001,,,,,,,148,48,475454,4284265,1,1
Nevada,Toiyabe,Wall,WA05.1,10,8,point,2012,2356,1,2001,,,,,,,148,48,474874,4284514,1,1
Nevada,Toiyabe,Wall,WA05.2,10,9,point,2012,2414,1,2001,,,,,,,148,48,474577,4284907,1,1
Nevada,Toiyabe,Wall,WA06.1,10,3,point,2012,2405,1,2001,,,,,,,148,48,474931,4284883,1,1
Nevada,Toiyabe,Wall,WA0B1,10,10,point,2012,2174,1,2001,,,,,,,109,34,476751,4282806,1,1
Nevada,Toiyabe,Wall,WA0B2,10,10,point,2012,2212,1,2001,,,,,,,148,48,476381,4283210,1,1
Nevada,Toiyabe,Wall,WA0B3,10,10,point,2012,2227,1,2001,,,,,,,148,48,476328,4283496,1,1
Nevada,Toiyabe,Wall,WA0B4,10,10,point,2012,2263,1,2001,,,,,,,148,48,475964,4283880,1,1
Nevada,Toiyabe,Wall,WA0B5,10,10,point,2012,2267,1,2001,,,,,,,148,48,475713,4283998,1,1
Nevada,Toiyabe,Wall,WA0B6,10,10,point,2012,2321,1,2001,,,,,,,148,48,475182,4284300,1,1
Nevada,Toiyabe,Wall,WA0B7,10,10,point,2012,2372,1,2001,,,,,,,148,48,474706,4284574,1,1
Nevada,Monitor,White Sage,WH08,10,0,point,2012,2320,0,NA,,,,,,,115,32,543778,4339804,1,1
Nevada,Monitor,White Sage,WH09,10,0,point,2012,2253,0,NA,,,,,,,115,32,541940,4339565,1,1
Nevada,Monitor,White Sage,WH10,10,0,point,2012,2205,0,NA,,,,,,,100,28,540988,4337578,1,1
Nevada,Monitor,White Sage,WH11,10,0,point,2012,2177,0,NA,,,,,,,100,28,540694,4336326,0,0.857142857
Nevada,Monitor,White Sage,WH12,10,0,point,2012,2163,0,NA,,,,,,,100,28,540593,4335579,0,0.857142857
Nevada,Monitor,White Sage,WH13,10,0,point,2012,2117,0,NA,,,,,,,92,25,539964,4332918,0,0.857142857
Nevada,Monitor,Wallace,WL01,10,0,point,2012,2134,0,NA,,,,,,,94,27,536931,4350156,0,0.857142857
Nevada,Monitor,Wallace,WL02,10,0,point,2012,2155,0,NA,,,,,,,94,27,537285,4350420,0,0.857142857
Nevada,Monitor,Wallace,WL03,10,0,point,2012,2164,0,NA,,,,,,,94,27,537523,4350763,0,0.857142857
Nevada,Monitor,Wallace,WL04,10,0,point,2012,2204,0,NA,,,,,,,128,35,538368,4351727,1,1
Nevada,Monitor,Wallace,WL05,10,0,point,2012,2313,0,NA,,,,,,,128,35,539890,4352610,1,1
Nevada,Monitor,Wallace,WL06,10,0,point,2012,2327,0,NA,,,,,,,128,35,540147,4352583,1,1
Nevada,Monitor,Wallace,WL07,10,0,point,2012,2347,0,NA,,,,,,,128,35,540416,4352465,1,1
Nevada,Monitor,Wallace,WL08,10,2,point,2012,2364,0,NA,,,,,,,128,35,540747,4352367,1,1
Nevada,Monitor,Wallace,WL09,10,4,point,2012,2423,0,NA,,,,,,,146,39,541348,4352187,1,1
Nevada,Monitor,Wallace,WL10,10,0,point,2012,2367,0,NA,,,,,,,114,31,541107,4351457,1,1
Nevada,Monitor,Wallace,WL11,10,0,point,2012,2279,0,NA,,,,,,,117,31,541577,4349986,1,1
Nevada,Monitor,Wallace,WL12,10,0,point,2012,2284,0,NA,,,,,,,117,31,542209,4348896,1,1
Nevada,Monitor,Wallace,WL13,10,0,point,2012,2272,0,NA,,,,,,,117,31,543406,4347960,1,1
Nevada,Toiyabe,Washington,WS01.1,10,10,point,2012,2133,0,NA,,,,,,,70,27,476444,4334452,1,1
Nevada,Toiyabe,Washington,WS01.2,10,5,point,2012,2188,0,NA,,,,,,,116,46,477267,4334221,1,1
Nevada,Toiyabe,Washington,WS01.3,10,10,point,2012,2212,0,NA,,,,,,,116,46,477752,4334148,1,1
Nevada,Toiyabe,Washington,WS02.1,10,10,point,2012,2252,0,NA,,,,,,,116,46,478393,4333845,1,1
Nevada,Toiyabe,Washington,WS02.2,10,6,point,2012,2269,0,NA,,,,,,,116,46,478611,4333781,1,1
Nevada,Toiyabe,Washington,WS02.3,10,6,point,2012,2295,0,NA,,,,,,,116,46,478989,4333756,1,1
Nevada,Toiyabe,Washington,WS03.1,10,0,point,2012,2332,0,NA,,,,,,,116,46,479632,4333962,1,1
Nevada,Toiyabe,Washington,WS03.2,10,0,point,2012,2352,0,NA,,,,,,,116,46,479948,4334019,1,1
Nevada,Monitor,Allison,AL14,31,0,point,2013,2285,0,NA,21,,8,,9,,107,36,544647,4347369,1,1
Nevada,Monitor,Allison,AL15,31,0,point,2013,2325,0,NA,21,,14,,10,,122,40,545072,4348363,1,1
Nevada,Monitor,Allison,AL16,31,0,point,2013,2394,0,NA,21,,9,,8,,122,40,545895,4349257,1,1
Nevada,Monitor,Allison,AL17,31,0,point,2013,2487,0,NA,21,,14,,11,,122,40,547012,4351091,1,1
Nevada,Monitor,Allison,AL18,31,0,point,2013,2397,0,NA,21,,11,,8,,122,40,547741,4351223,1,1
Nevada,Monitor,Allison,AL19,31,0,point,2013,2280,0,NA,21,,10,,6,,103,34,548712,4351888,1,1
Nevada,Monitor,Allison,AL20,31,2,point,2013,2227,0,NA,21,,9,,8,,103,34,549703,4352135,1,1
Nevada,Monitor,Allison,AL21,31,0,point,2013,2209,0,NA,21,,6,,6,,103,34,549951,4352294,1,1
Nevada,Monitor,Allison,AL22,31,0,point,2013,2179,0,NA,21,,6,,4,,103,34,550268,4352752,1,1
Nevada,Toquima,Antone,AN01.1,31,2,point,2013,2403,0,NA,21,,16,,13,,174,63,508271,4280080,1,1
Nevada,Toquima,Antone,AN01.2,31,8,point,2013,2425,0,NA,21,,15,,5,,174,63,507742,4279834,1,1
Nevada,Toquima,Antone,AN01.3,31,0,point,2013,2450,0,NA,21,,10,,14,,174,63,507392,4279847,1,1
Nevada,Toquima,Antone,AN02.1,31,0,point,2013,2486,0,NA,21,,4,,10,,174,63,506905,4279511,1,1
Nevada,Toquima,Antone,AN02.2,31,16,point,2013,2518,0,NA,21,,11,,3,,174,63,506461,4279457,1,1
Nevada,Toquima,Antone,AN03.1,31,8,point,2013,2604,0,NA,21,,12,,7,,174,63,505591,4279341,1,1
Nevada,Toquima,Antone,AN03.2,31,0,point,2013,2658,0,NA,21,,8,,8,,216,79,505178,4279056,1,1
Nevada,Toquima,Antone,AN04.1,31,3,point,2013,2735,0,NA,21,,7,,7,,216,79,504693,4278945,1,1
Nevada,Shoshone,Barrett,BA01.1,31,3,point,2013,2156,0,NA,21,,4,,7,,105,41,457842,4326960,1,1
Nevada,Shoshone,Barrett,BA01.2,31,8,point,2013,2180,0,NA,21,,9,,6,,105,41,457435,4327193,1,1
Nevada,Shoshone,Barrett,BA02.1,31,10,point,2013,2263,0,NA,21,,11,,11,,105,41,456127,4327497,1,1
Nevada,Shoshone,Barrett,BA02.2,31,0,point,2013,2282,0,NA,21,,17,,7,,105,41,455870,4327620,1,1
Nevada,Shoshone,Barrett,BA03.1,31,6,point,2013,2364,0,NA,21,,10,,13,,157,58,454833,4327629,1,1
Nevada,Shoshone,Barrett,BA03.2,31,21,point,2013,2395,0,NA,21,,16,,6,,157,58,454493,4327634,1,1
Nevada,Shoshone,Barrett,BA04.1,31,3,point,2013,2455,0,NA,21,,6,,6,,157,58,453911,4327755,1,1
Nevada,Shoshone,Barrett,BA04.2,31,2,point,2013,2468,0,NA,21,,11,,13,,157,58,453813,4327895,1,1
Nevada,Shoshone,Barrett,BA05.1,31,17,point,2013,2518,0,NA,21,,8,,8,,157,58,453507,4328236,1,1
Nevada,Shoshone,Barrett,BA05.2,31,25,point,2013,2554,0,NA,21,,11,,8,,157,58,453312,4328349,1,1
Nevada,Shoshone,Barrett,BA06.1,31,15,point,2013,2640,0,NA,21,,4,,12,,142,54,453038,4328612,1,1
Nevada,Shoshone,Barrett,BA06.2,31,20,point,2013,2679,0,NA,21,,4,,9,,142,54,452941,4328666,1,1
Nevada,Shoshone,Becker,BE01.1,31,14,point,2013,2166,0,NA,21,,0,,0,,64,28,459535,4327971,1,1
Nevada,Shoshone,Becker,BE01.2,31,2,point,2013,2188,0,NA,21,,13,,4,,64,28,459363,4328408,1,1
Nevada,Shoshone,Becker,BE02.1,31,6,point,2013,2241,0,NA,21,,11,,1,,146,55,459244,4329392,1,1
Nevada,Shoshone,Becker,BE02.2,31,3,point,2013,2248,0,NA,21,,10,,9,,146,55,459307,4329527,1,1
Nevada,Shoshone,Becker,BE03.1,31,0,point,2013,2359,0,NA,21,,15,,0,,146,55,459789,4330635,1,1
Nevada,Shoshone,Becker,BE03.2,31,0,point,2013,2373,0,NA,21,,10,,6,,146,55,459844,4330725,1,1
Nevada,Toiyabe,Birch,BI01.1,30,7,point,2013,1966,0,NA,20,,3,,2,,98,38,498887,4358987,1,0.875
Nevada,Toiyabe,Birch,BI01.2,31,13,point,2013,1991,0,NA,21,,7,,4,,98,38,498570,4359048,1,0.875
Nevada,Toiyabe,Birch,BI02.1,31,8,point,2013,2058,0,NA,21,,5,,2,,236,89,497584,4359812,1,0.875
Nevada,Toiyabe,Birch,BI02.2,25,9,point,2013,2105,0,NA,15,,6,,6,,236,89,497212,4360036,1,0.875
Nevada,Toiyabe,Birch,BI03.1,30,4,point,2013,2122,0,NA,20,,3,,3,,236,89,497171,4360414,1,0.875
Nevada,Toiyabe,Birch,BI03.2,31,10,point,2013,2153,0,NA,21,,2,,6,,214,80,496976,4360740,1,0.875
Nevada,Toiyabe,Birch,BI03.3,31,2,point,2013,2158,0,NA,21,,19,,14,,214,80,496572,4361012,1,0.875
Nevada,Toiyabe,Birch,BI04.1,31,2,point,2013,2211,0,NA,21,,5,,6,,214,80,496016,4362190,1,0.875
Nevada,Toiyabe,Birch,BI04.2,31,2,point,2013,2231,0,NA,21,,7,,7,,214,80,495899,4362638,1,0.875
Nevada,Toiyabe,Birch,BI04.3,31,6,point,2013,2324,0,NA,21,,16,,4,,214,80,496025,4363900,1,0.875
Nevada,Toiyabe,Birch,BI05.1,31,9,point,2013,2376,0,NA,21,,6,,8,,214,80,496070,4364329,1,0.875
Nevada,Toiyabe,Birch,BI05.2,31,9,point,2013,2410,0,NA,21,,3,,6,,214,80,495912,4364636,1,0.875
Nevada,Toiyabe,Birch,BI06.1,31,2,point,2013,2484,0,NA,21,,5,,5,,214,80,495419,4364918,1,0.875
Nevada,Toiyabe,Birch,BI06.2,31,6,point,2013,2524,0,NA,21,,6,,11,,214,80,495236,4365279,1,0.875
Nevada,Toiyabe,Birch,BI07.1,31,3,point,2013,2555,0,NA,21,,16,,14,,182,68,495466,4365710,1,0.75
Nevada,Toiyabe,Birch,BI07.2,31,2,point,2013,2586,0,NA,21,,5,,13,,182,68,495570,4366063,1,0.75
